model,case_id,replicate_index,semantic_program_id,json_patch,line_patch,rewrite_with_ids,all_conditions_available
Qwen/Qwen3-32B,modifier_add_scoped_020,1,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_020,2,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_021,0,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_021,1,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_021,2,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_022,0,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_022,1,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_022,2,modifier_add_scoped:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_023,0,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_023,1,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_023,2,modifier_add_scoped:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_024,0,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_024,1,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_024,2,modifier_add_scoped:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_025,0,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_025,1,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_025,2,modifier_add_scoped:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_026,0,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_026,1,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_026,2,modifier_add_scoped:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_027,0,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_027,1,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_027,2,modifier_add_scoped:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_028,0,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_028,1,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_028,2,modifier_add_scoped:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_029,0,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_029,1,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_add_scoped_029,2,modifier_add_scoped:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_000,0,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_000,1,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_000,2,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_001,0,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_001,1,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_001,2,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_002,0,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_002,1,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_002,2,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_003,0,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_003,1,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_003,2,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_004,0,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_004,1,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_004,2,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_005,0,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_005,1,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_005,2,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_006,0,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_006,1,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_006,2,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_007,0,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_007,1,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_007,2,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_008,0,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_008,1,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_008,2,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_009,0,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_009,1,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_009,2,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_010,0,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_010,1,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_010,2,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_011,0,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_011,1,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_011,2,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_012,0,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_012,1,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_012,2,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_013,0,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_013,1,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_013,2,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_014,0,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_014,1,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_014,2,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_015,0,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_015,1,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_015,2,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_016,0,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_016,1,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_016,2,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_017,0,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_017,1,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_017,2,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_018,0,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_018,1,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_018,2,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_019,0,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_019,1,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_019,2,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_020,0,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_020,1,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_020,2,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_021,0,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_021,1,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_021,2,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_022,0,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_022,1,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_022,2,modifier_reversal:template-06,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_023,0,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_023,1,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_023,2,modifier_reversal:template-07,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_024,0,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_024,1,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_024,2,modifier_reversal:template-00,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_025,0,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_025,1,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_025,2,modifier_reversal:template-01,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_026,0,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_026,1,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_026,2,modifier_reversal:template-02,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_027,0,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_027,1,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_027,2,modifier_reversal:template-03,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_028,0,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_028,1,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_028,2,modifier_reversal:template-04,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_029,0,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_029,1,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,modifier_reversal_029,2,modifier_reversal:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_000,0,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_000,1,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_000,2,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_001,0,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_001,1,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_001,2,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_002,0,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_002,1,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_002,2,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_003,0,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_003,1,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_003,2,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_004,0,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_004,1,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_004,2,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_005,0,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_005,1,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_005,2,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_006,0,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_006,1,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_006,2,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_007,0,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_007,1,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_007,2,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_008,0,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_008,1,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_008,2,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_009,0,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_009,1,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_009,2,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_010,0,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_010,1,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_010,2,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_011,0,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_011,1,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_011,2,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_012,0,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_012,1,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_012,2,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_013,0,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_013,1,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_013,2,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_014,0,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_014,1,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_014,2,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_015,0,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_015,1,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_015,2,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_016,0,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_016,1,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_016,2,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_017,0,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_017,1,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_017,2,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_018,0,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_018,1,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_018,2,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_019,0,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_019,1,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_019,2,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_020,0,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_020,1,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_020,2,quantity_decrease:template-04,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_021,0,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_021,1,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_021,2,quantity_decrease:template-05,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_022,0,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_022,1,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_022,2,quantity_decrease:template-06,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_023,0,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_023,1,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_023,2,quantity_decrease:template-07,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_024,0,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_024,1,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_024,2,quantity_decrease:template-00,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_025,0,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_025,1,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_025,2,quantity_decrease:template-01,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_026,0,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_026,1,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_026,2,quantity_decrease:template-02,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_027,0,quantity_decrease:template-03,True,True,True,True
Qwen/Qwen3-32B,quantity_decrease_027,1,quantity_decrease:template-03,True,True,True,True
